-14.492733,-130.4463196,,,,,,,,,,,,,,,
-14.43049049,-130.4545898,,,,,,,,,,,,,,,
-14.36264706,-130.4636536,,,,,,,,,,,,,,,
-14.3013649,-130.4718323,,,,,,,,,,,,,,,
-14.23481178,-130.4807129,,,,,,,,,,,,,,,
-14.14321613,-130.4929352,,,,,,,,,,,,,,,
-14.05373669,-130.5048676,,,,,,,,,,,,,,,
-14.01024151,-130.5106659,,,,,,,,,,,,,,,
-13.89907169,-130.5254974,,,,,,,,,,,,,,,
-13.84856033,-130.5322266,,,,,,,,,,,,,,,
-13.75978851,-130.5440521,,,,,,,,,,,,,,,
-13.69819164,-130.5522766,,,,,,,,,,,,,,,
-13.5572319,-130.5710449,,,,,,,,,,,,,,,
-13.51735115,-130.5763702,,,,,,,,,,,,,,,
-13.42654514,-130.5884552,,,,,,,,,,,,,,,
-13.37300396,-130.5955658,,,,,,,,,,,,,,,
-13.2853756,-130.6072235,,,,,,,,,,,,,,,
-13.21415615,-130.616684,,,,,,,,,,,,,,,
-13.09597874,-130.6323853,,,,,,,,,,,,,,,
-13.04580307,-130.6390533,,,,,,,,,,,,,,,
-12.9280138,-130.6547089,,,,,,,,,,,,,,,
-12.88619137,-130.6602631,,,,,,,,,,,,,,,
-12.8002739,-130.6716614,,,,,,,,,,,,,,,
-12.6884079,-130.6865082,,,,,,,,,,,,,,,
-12.50607967,-130.7106781,,,,,,,,,,,,,,,
-12.46229076,-130.716507,,,,,,,,,,,,,,,
-12.3862915,-130.7265625,,,,,,,,,,,,,,,
-12.34375858,-130.7321777,,,,,,,,,,,,,,,
-12.30049515,-130.7379303,,,,,,,,,,,,,,,
-12.16196156,-130.7562714,,,,,,,,,,,,,,,
-12.11529922,-130.7624664,,,,,,,,,,,,,,,
-12.04324913,-130.7720184,,,,,,,,,,,,,,,
-11.96508408,-130.7823792,,,,,,,,,,,,,,,
-11.83962727,-130.7988586,,,,,,,,,,,,,,,
-11.79501438,-130.8045959,,,,,,,,,,,,,,,
-11.68198013,-130.8189545,,,,,,,,,,,,,,,
-11.62492657,-130.8260345,,,,,,,,,,,,,,,
-11.54226017,-130.8361359,,,,,,,,,,,,,,,
-11.45631313,-130.8465881,,,,,,,,,,,,,,,
-11.3406353,-130.8607941,,,,,,,,,,,,,,,
-11.26857376,-130.8697205,,,,,,,,,,,,,,,
-11.17418575,-130.8814545,,,,,,,,,,,,,,,
-11.10997868,-130.8894653,,,,,,,,,,,,,,,
-11.02245331,-130.9003448,,,,,,,,,,,,,,,
-10.93889618,-130.9107513,,,,,,,,,,,,,,,
-10.78212357,-130.9302063,,,,,,,,,,,,,,,
-10.73970699,-130.9354706,,,,,,,,,,,,,,,
-10.65150356,-130.9463806,,,,,,,,,,,,,,,
-10.59268284,-130.9536285,,,,,,,,,,,,,,,
-10.5118227,-130.9635925,,,,,,,,,,,,,,,
-10.43151093,-130.9734497,,,,,,,,,,,,,,,
-10.31197834,-130.9880829,,,,,,,,,,,,,,,
-10.2610836,-130.9943237,,,,,,,,,,,,,,,
-10.14228153,-131.0088196,,,,,,,,,,,,,,,
-10.08398151,-131.0158997,,,,,,,,,,,,,,,
-9.97426033,-131.0289917,,,,,,,,,,,,,,,
-9.913861275,-131.036026,,,,,,,,,,,,,,,
-9.792399406,-131.0500488,,,,,,,,,,,,,,,
-9.718461037,-131.0586395,,,,,,,,,,,,,,,
-9.593341827,-131.0732727,,,,,,,,,,,,,,,
-9.546432495,-131.0787506,,,,,,,,,,,,,,,
-9.465892792,-131.0881653,,,,,,,,,,,,,,,
-9.371715546,-131.0991974,,,,,,,,,,,,,,,
-9.25912571,-131.1123657,,,,,,,,,,,,,,,
-9.202608109,-131.1189728,,,,,,,,,,,,,,,
-9.081912994,-131.1330414,,,,,,,,,,,,,,,
-8.988771439,-131.1438599,,,,,,,,,,,,,,,
-8.939480782,-131.1496124,,,,,,,,,,,,,,,
-8.790678024,-131.1668396,,,,,,,,,,,,,,,
-8.737868309,-131.1729584,,,,,,,,,,,,,,,
-8.672446251,-131.1805267,,,,,,,,,,,,,,,
-8.540854454,-131.1957245,,,,,,,,,,,,,,,
-8.488986969,-131.2017212,,,,,,,,,,,,,,,
-8.400032997,-131.2119141,,,,,,,,,,,,,,,
-8.29123497,-131.2241516,,,,,,,,,,,,,,,
-8.182349205,-131.2360382,,,,,,,,,,,,,,,
-8.132927895,-131.2413025,,,,,,,,,,,,,,,
-8.003977776,-131.254837,,,,,,,,,,,,,,,
-7.941692829,-131.261261,,,,,,,,,,,,,,,
-7.84568119,-131.2713013,,,,,,,,,,,,,,,
-7.770295143,-131.2792358,,,,,,,,,,,,,,,
-7.643140793,-131.2926636,,,,,,,,,,,,,,,
-7.576850891,-131.2996979,,,,,,,,,,,,,,,
-7.444535255,-131.313736,,,,,,,,,,,,,,,
-7.393245697,-131.3191528,,,,,,,,,,,,,,,
-7.304217339,-131.3285675,,,,,,,,,,,,,,,
-7.208017826,-131.3387146,,,,,,,,,,,,,,,
-7.092794418,-131.3507996,,,,,,,,,,,,,,,
-7.030107498,-131.3573608,,,,,,,,,,,,,,,
-6.899719238,-131.3709106,,,,,,,,,,,,,,,
-6.836243629,-131.3775024,,,,,,,,,,,,,,,
-6.74490881,-131.3869476,,,,,,,,,,,,,,,
-6.654036045,-131.396286,,,,,,,,,,,,,,,
-6.526612282,-131.4093628,,,,,,,,,,,,,,,
-6.453347683,-131.4168549,,,,,,,,,,,,,,,
-6.308380604,-131.4316254,,,,,,,,,,,,,,,
-6.260766506,-131.4364777,,,,,,,,,,,,,,,
-6.172430992,-131.4454193,,,,,,,,,,,,,,,
-6.087948322,-131.4539642,,,,,,,,,,,,,,,
-5.937803745,-131.4691315,,,,,,,,,,,,,,,
-5.89010191,-131.473938,,,,,,,,,,,,,,,
-5.770395279,-131.4859924,,,,,,,,,,,,,,,
-5.710229874,-131.4920502,,,,,,,,,,,,,,,
-5.614006042,-131.501709,,,,,,,,,,,,,,,
-5.508528233,-131.5123138,,,,,,,,,,,,,,,
-5.385671139,-131.5246582,,,,,,,,,,,,,,,
-5.316560745,-131.5315704,,,,,,,,,,,,,,,
-5.189020157,-131.5443268,,,,,,,,,,,,,,,
-5.1301651,-131.5502319,,,,,,,,,,,,,,,
-4.983990192,-131.5648499,,,,,,,,,,,,,,,
-4.935600281,-131.5696716,,,,,,,,,,,,,,,
-4.764308453,-131.5868073,,,,,,,,,,,,,,,
-4.69208622,-131.5940247,,,,,,,,,,,,,,,
-4.624670506,-131.6007385,,,,,,,,,,,,,,,
-4.528928757,-131.6103058,,,,,,,,,,,,,,,
-4.450657845,-131.6181183,,,,,,,,,,,,,,,
-4.339367867,-131.6292419,,,,,,,,,,,,,,,
-4.234754562,-131.6396942,,,,,,,,,,,,,,,
-4.147003174,-131.648468,,,,,,,,,,,,,,,
-4.035103798,-131.6596527,,,,,,,,,,,,,,,
-3.89637804,-131.6734772,,,,,,,,,,,,,,,
-3.827653408,-131.6803436,,,,,,,,,,,,,,,
-3.706742525,-131.6924438,,,,,,,,,,,,,,,
-3.649432898,-131.6981354,,,,,,,,,,,,,,,
-3.54016757,-131.7090454,,,,,,,,,,,,,,,
-3.464063883,-131.7166443,,,,,,,,,,,,,,,
-3.35827136,-131.7271881,,,,,,,,,,,,,,,
-3.270729065,-131.7359161,,,,,,,,,,,,,,,
-3.175029278,-131.7454529,,,,,,,,,,,,,,,
-3.043161154,-131.758606,,,,,,,,,,,,,,,
-2.971982718,-131.765686,,,,,,,,,,,,,,,
-2.86276269,-131.7765656,,,,,,,,,,,,,,,
-2.772186756,-131.7855988,,,,,,,,,,,,,,,
-2.661486387,-131.7966309,,,,,,,,,,,,,,,
-2.581483603,-131.8045807,,,,,,,,,,,,,,,
-2.460698843,-131.8165894,,,,,,,,,,,,,,,
-2.362671137,-131.826355,,,,,,,,,,,,,,,
-2.284329176,-131.8341675,,,,,,,,,,,,,,,
-2.160906076,-131.8464661,,,,,,,,,,,,,,,
-2.07484293,-131.8550568,,,,,,,,,,,,,,,
-1.909549236,-131.8715057,,,,,,,,,,,,,,,
-1.823780775,-131.8800354,,,,,,,,,,,,,,,
-1.77154839,-131.8852539,,,,,,,,,,,,,,,
-1.649411559,-131.8974152,,,,,,,,,,,,,,,
-1.572337151,-131.9050751,,,,,,,,,,,,,,,
-1.467028975,-131.9155579,,,,,,,,,,,,,,,
-1.372395039,-131.9249725,,,,,,,,,,,,,,,
-1.254231811,-131.9367523,,,,,,,,,,,,,,,
-1.17903173,-131.9442291,,,,,,,,,,,,,,,
-1.025955558,-131.9594727,,,,,,,,,,,,,,,
-0.97007978,-131.9650116,,,,,,,,,,,,,,,
-0.865042329,-131.9754791,,,,,,,,,,,,,,,
-0.771789551,-131.9847565,,,,,,,,,,,,,,,
-0.644338489,-131.9974518,,,,,,,,,,,,,,,
-0.567233324,-132.0051117,,,,,,,,,,,,,,,
-0.449240714,-132.0168457,,,,,,,,,,,,,,,
-0.369012564,-132.024826,,,,,,,,,,,,,,,
-0.272023737,-132.0344849,,,,,,,,,,,,,,,
-0.169114187,-132.0447083,,,,,,,,,,,,,,,
-0.03704809,-132.0578308,,,,,,,,,,,,,,,
0.049463194,-132.0664368,,,,,,,,,,,,,,,
0.240331516,-132.0857086,,,,,,,,,,,,,,,
0.31481564,-132.0934601,,,,,,,,,,,,,,,
0.391226351,-132.1015472,,,,,,,,,,,,,,,
0.484342903,-132.1116028,,,,,,,,,,,,,,,
0.54228729,-132.1180115,,,,,,,,,,,,,,,
0.659201503,-132.1309662,,,,,,,,,,,,,,,
0.75958097,-132.1423035,,,,,,,,,,,,,,,
0.866756856,-132.1546021,,,,,,,,,,,,,,,
0.941961706,-132.1633301,,,,,,,,,,,,,,,
1.06225872,-132.1776276,,,,,,,,,,,,,,,
1.152223825,-132.1884613,,,,,,,,,,,,,,,
1.245219231,-132.1998901,,,,,,,,,,,,,,,
1.345682144,-132.2126007,,,,,,,,,,,,,,,
1.467603564,-132.2286072,,,,,,,,,,,,,,,
1.565951467,-132.2420959,,,,,,,,,,,,,,,
1.653194189,-132.2543488,,,,,,,,,,,,,,,
1.771374345,-132.2714996,,,,,,,,,,,,,,,
1.856622696,-132.2841949,,,,,,,,,,,,,,,
1.968656778,-132.3014069,,,,,,,,,,,,,,,
2.090465546,-132.3207092,,,,,,,,,,,,,,,
2.166152954,-132.3330231,,,,,,,,,,,,,,,
2.278990507,-132.3519135,,,,,,,,,,,,,,,
2.367470741,-132.3670807,,,,,,,,,,,,,,,
2.476720333,-132.3864746,,,,,,,,,,,,,,,
2.56960392,-132.4034882,,,,,,,,,,,,,,,
2.740612745,-132.4364777,,,,,,,,,,,,,,,
2.816632271,-132.4518127,,,,,,,,,,,,,,,
2.907416582,-132.4707947,,,,,,,,,,,,,,,
2.963451147,-132.4828949,,,,,,,,,,,,,,,
3.074767113,-132.507431,,,,,,,,,,,,,,,
3.162187099,-132.5272675,,,,,,,,,,,,,,,
3.291350603,-132.5576935,,,,,,,,,,,,,,,
3.370717049,-132.5770721,,,,,,,,,,,,,,,
3.501385927,-132.6102295,,,,,,,,,,,,,,,
3.569469929,-132.6280365,,,,,,,,,,,,,,,
3.660358429,-132.6525574,,,,,,,,,,,,,,,
3.778282881,-132.6855316,,,,,,,,,,,,,,,
3.897216082,-132.7201538,,,,,,,,,,,,,,,
3.966304779,-132.7411499,,,,,,,,,,,,,,,
4.092576027,-132.781189,,,,,,,,,,,,,,,
4.158110142,-132.8026276,,,,,,,,,,,,,,,
4.258617401,-132.8366852,,,,,,,,,,,,,,,
4.358573437,-132.871582,,,,,,,,,,,,,,,
4.491333961,-132.9195862,,,,,,,,,,,,,,,
4.546625137,-132.9403076,,,,,,,,,,,,,,,
4.688004017,-132.9945679,,,,,,,,,,,,,,,
4.770102024,-133.0272369,,,,,,,,,,,,,,,
4.829420567,-133.0514069,,,,,,,,,,,,,,,
4.957884312,-133.1059113,,,,,,,,,,,,,,,
5.029572964,-133.1373901,,,,,,,,,,,,,,,
5.1874156,-133.2098541,,,,,,,,,,,,,,,
5.236485004,-133.2332153,,,,,,,,,,,,,,,
5.341886044,-133.2845917,,,,,,,,,,,,,,,
5.395713806,-133.3113556,,,,,,,,,,,,,,,
5.531836987,-133.3815765,,,,,,,,,,,,,,,
5.576183319,-133.4050751,,,,,,,,,,,,,,,
5.665148735,-133.453476,,,,,,,,,,,,,,,
5.744095325,-133.4976501,,,,,,,,,,,,,,,
5.880682468,-133.5772247,,,,,,,,,,,,,,,
5.92525053,-133.6038666,,,,,,,,,,,,,,,
6.037520409,-133.673233,,,,,,,,,,,,,,,
6.088837147,-133.7059631,,,,,,,,,,,,,,,
6.171834469,-133.7608948,,,,,,,,,,,,,,,
6.269970417,-133.828186,,,,,,,,,,,,,,,
6.39580965,-133.9177094,,,,,,,,,,,,,,,
6.436182022,-133.9474335,,,,,,,,,,,,,,,
6.52780056,-134.01651,,,,,,,,,,,,,,,
6.575678349,-134.0534363,,,,,,,,,,,,,,,
6.656225204,-134.1178741,,,,,,,,,,,,,,,
6.743886948,-134.1904144,,,,,,,,,,,,,,,
6.839258671,-134.2720032,,,,,,,,,,,,,,,
6.881540298,-134.3094177,,,,,,,,,,,,,,,
7.004117966,-134.4210358,,,,,,,,,,,,,,,
7.066498756,-134.4803162,,,,,,,,,,,,,,,
7.102080345,-134.5151825,,,,,,,,,,,,,,,
7.22993803,-134.6452789,,,,,,,,,,,,,,,
7.275918961,-134.6940918,,,,,,,,,,,,,,,
7.319748402,-134.7419128,,,,,,,,,,,,,,,
7.392356396,-134.8243713,,,,,,,,,,,,,,,
7.435165882,-134.8742065,,,,,,,,,,,,,,,
7.50569725,-134.9596405,,,,,,,,,,,,,,,
7.566217422,-135.0352173,,,,,,,,,,,,,,,
7.641185284,-135.1323547,,,,,,,,,,,,,,,
7.693291664,-135.2025299,,,,,,,,,,,,,,,
7.767472744,-135.3059692,,,,,,,,,,,,,,,
7.79543829,-135.3459625,,,,,,,,,,,,,,,
7.848347664,-135.4228821,,,,,,,,,,,,,,,
7.907273293,-135.5103607,,,,,,,,,,,,,,,
7.99049139,-135.6366272,,,,,,,,,,,,,,,
8.016911507,-135.6773529,,,,,,,,,,,,,,,
8.084570885,-135.7828369,,,,,,,,,,,,,,,
8.122570038,-135.8427887,,,,,,,,,,,,,,,
8.175247192,-135.9270325,,,,,,,,,,,,,,,
8.225667,-136.0087128,,,,,,,,,,,,,,,
8.292017937,-136.1180115,,,,,,,,,,,,,,,
8.327015877,-136.1765594,,,,,,,,,,,,,,,
8.400158882,-136.3013916,,,,,,,,,,,,,,,
8.424655914,-136.3437805,,,,,,,,,,,,,,,
8.475622177,-136.432785,,,,,,,,,,,,,,,
8.534358025,-136.5367889,,,,,,,,,,,,,,,
8.596452713,-136.6486816,,,,,,,,,,,,,,,
8.630336761,-136.7104034,,,,,,,,,,,,,,,
8.681676865,-136.8049927,,,,,,,,,,,,,,,
8.71163559,-136.8605194,,,,,,,,,,,,,,,
8.757938385,-136.9471893,,,,,,,,,,,,,,,
8.810383797,-137.0461731,,,,,,,,,,,,,,,
8.881329536,-137.1809082,,,,,,,,,,,,,,,
8.90447998,-137.2251587,,,,,,,,,,,,,,,
8.974386215,-137.3592682,,,,,,,,,,,,,,,
8.997327805,-137.4035492,,,,,,,,,,,,,,,
9.039722443,-137.4854736,,,,,,,,,,,,,,,
9.082418442,-137.5683136,,,,,,,,,,,,,,,
9.150481224,-137.7008972,,,,,,,,,,,,,,,
9.173134804,-137.7452087,,,,,,,,,,,,,,,
9.230315208,-137.8571777,,,,,,,,,,,,,,,
9.259857178,-137.9151917,,,,,,,,,,,,,,,
9.311209679,-138.0163116,,,,,,,,,,,,,,,
9.352599144,-138.0979614,,,,,,,,,,,,,,,
9.410056114,-138.2115326,,,,,,,,,,,,,,,
9.442080498,-138.2749023,,,,,,,,,,,,,,,
9.498933792,-138.3875885,,,,,,,,,,,,,,,
9.529232979,-138.4477081,,,,,,,,,,,,,,,
9.575432777,-138.539444,,,,,,,,,,,,,,,
9.631355286,-138.6506195,,,,,,,,,,,,,,,
9.682578087,-138.752533,,,,,,,,,,,,,,,
9.732672691,-138.8522186,,,,,,,,,,,,,,,
9.772473335,-138.9314575,,,,,,,,,,,,,,,
9.807331085,-139.0008698,,,,,,,,,,,,,,,
9.849015236,-139.0839386,,,,,,,,,,,,,,,
9.887849808,-139.1613464,,,,,,,,,,,,,,,
9.949765205,-139.28479,,,,,,,,,,,,,,,
9.980670929,-139.3464355,,,,,,,,,,,,,,,
10.0402956,-139.4654236,,,,,,,,,,,,,,,
10.06876469,-139.5222473,,,,,,,,,,,,,,,
10.12305355,-139.6308441,,,,,,,,,,,,,,,
10.1564579,-139.6980133,,,,,,,,,,,,,,,
10.21853924,-139.8238678,,,,,,,,,,,,,,,
10.25026608,-139.8885345,,,,,,,,,,,,,,,
10.30962181,-140.0102386,,,,,,,,,,,,,,,
10.33463001,-140.0618591,,,,,,,,,,,,,,,
10.38149166,-140.1587219,,,,,,,,,,,,,,,
10.42751694,-140.2543182,,,,,,,,,,,,,,,
10.48414135,-140.3725128,,,,,,,,,,,,,,,
10.5090332,-140.4248199,,,,,,,,,,,,,,,
10.57025242,-140.5538177,,,,,,,,,,,,,,,
10.59603405,-140.6086273,,,,,,,,,,,,,,,
10.65602016,-140.736969,,,,,,,,,,,,,,,
10.6916132,-140.814209,,,,,,,,,,,,,,,
10.73717403,-140.9143524,,,,,,,,,,,,,,,
10.76555729,-140.9773102,,,,,,,,,,,,,,,
10.82072735,-141.1015472,,,,,,,,,,,,,,,
10.85112286,-141.1706696,,,,,,,,,,,,,,,
10.89189053,-141.2636108,,,,,,,,,,,,,,,
10.92510033,-141.3391571,,,,,,,,,,,,,,,
10.98486996,-141.4748077,,,,,,,,,,,,,,,
11.00751686,-141.5262909,,,,,,,,,,,,,,,
11.06282806,-141.6520691,,,,,,,,,,,,,,,
11.08812618,-141.7097778,,,,,,,,,,,,,,,
11.13732529,-141.8224487,,,,,,,,,,,,,,,
11.16879082,-141.8947906,,,,,,,,,,,,,,,
11.2219553,-142.0175018,,,,,,,,,,,,,,,
11.24916077,-142.0805359,,,,,,,,,,,,,,,
11.31201839,-142.2268372,,,,,,,,,,,,,,,
11.33208847,-142.2736359,,,,,,,,,,,,,,,
11.37229443,-142.3676758,,,,,,,,,,,,,,,
11.41576767,-142.469635,,,,,,,,,,,,,,,
11.46205425,-142.5785217,,,,,,,,,,,,,,,
11.49366093,-142.6530304,,,,,,,,,,,,,,,
11.54352665,-142.7709198,,,,,,,,,,,,,,,
11.56939888,-142.8321991,,,,,,,,,,,,,,,
11.61167622,-142.9325562,,,,,,,,,,,,,,,
11.64845085,-143.0199585,,,,,,,,,,,,,,,
11.69950008,-143.1414795,,,,,,,,,,,,,,,
11.72683907,-143.206665,,,,,,,,,,,,,,,
11.78507423,-143.3457489,,,,,,,,,,,,,,,
11.82041836,-143.4302368,,,,,,,,,,,,,,,
11.84170341,-143.4810944,,,,,,,,,,,,,,,
11.89710712,-143.613739,,,,,,,,,,,,,,,
11.91822529,-143.6642761,,,,,,,,,,,,,,,
11.96092701,-143.7665863,,,,,,,,,,,,,,,
11.99932194,-143.8586273,,,,,,,,,,,,,,,
12.04947853,-143.9789429,,,,,,,,,,,,,,,
12.07705498,-144.045105,,,,,,,,,,,,,,,
12.13050175,-144.1733551,,,,,,,,,,,,,,,
12.15020466,-144.2207031,,,,,,,,,,,,,,,
12.19035721,-144.3170929,,,,,,,,,,,,,,,
12.22801495,-144.4075317,,,,,,,,,,,,,,,
12.28182602,-144.5367737,,,,,,,,,,,,,,,
12.30632019,-144.5956268,,,,,,,,,,,,,,,
12.35903931,-144.7223358,,,,,,,,,,,,,,,
12.3826189,-144.7790375,,,,,,,,,,,,,,,
12.42566395,-144.8825531,,,,,,,,,,,,,,,
12.47334766,-144.9971619,,,,,,,,,,,,,,,
12.51684093,-145.1017609,,,,,,,,,,,,,,,
12.53876209,-145.154541,,,,,,,,,,,,,,,
12.59227467,-145.2832489,,,,,,,,,,,,,,,
12.64262104,-145.4044342,,,,,,,,,,,,,,,
12.66982651,-145.4699249,,,,,,,,,,,,,,,
12.71151733,-145.5703125,,,,,,,,,,,,,,,
12.73616791,-145.6296692,,,,,,,,,,,,,,,
12.77657032,-145.7269897,,,,,,,,,,,,,,,
12.8152914,-145.8202667,,,,,,,,,,,,,,,
12.86976242,-145.951416,,,,,,,,,,,,,,,
12.89171505,-146.004364,,,,,,,,,,,,,,,
12.94403744,-146.1303711,,,,,,,,,,,,,,,
12.97309494,-146.2003937,,,,,,,,,,,,,,,
13.00578213,-146.2791595,,,,,,,,,,,,,,,
13.04596901,-146.3760071,,,,,,,,,,,,,,,
13.10211563,-146.5113831,,,,,,,,,,,,,,,
13.12311935,-146.5619659,,,,,,,,,,,,,,,
13.17627525,-146.6901703,,,,,,,,,,,,,,,
13.20693684,-146.7640686,,,,,,,,,,,,,,,
13.24478531,-146.8553162,,,,,,,,,,,,,,,
13.27913189,-146.9381256,,,,,,,,,,,,,,,
13.33293915,-147.0678406,,,,,,,,,,,,,,,
13.35643673,-147.1245117,,,,,,,,,,,,,,,
13.41337585,-147.2618256,,,,,,,,,,,,,,,
13.43741798,-147.3197784,,,,,,,,,,,,,,,
13.47830868,-147.4181366,,,,,,,,,,,,,,,
13.51390266,-147.503418,,,,,,,,,,,,,,,
13.5685339,-147.6332397,,,,,,,,,,,,,,,
13.59449577,-147.694519,,,,,,,,,,,,,,,
13.65958214,-147.8469391,,,,,,,,,,,,,,,
13.68016338,-147.8948669,,,,,,,,,,,,,,,
13.72071362,-147.9890289,,,,,,,,,,,,,,,
13.76262188,-148.0858765,,,,,,,,,,,,,,,
13.81303215,-148.2016907,,,,,,,,,,,,,,,
